event_type,x,y,button,action,scroll_dx,scroll_dy,speed_px_s,idle_time_s,timestamp
scroll,948,386,none,scrolled_down,0,0,0.0,0.0,2026-07-26 21:31:02.100096
scroll,948,386,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 21:31:02.131077
scroll,948,386,none,scrolled_down,0,0,0.0,0.0,2026-07-26 21:31:02.465586
scroll,948,386,none,scrolled_down,0,0,0.0,0.0,2026-07-26 21:31:02.472467
scroll,948,386,none,scrolled_down,0,0,0.0,0.0,2026-07-26 21:31:02.479184
scroll,948,386,none,scrolled_down,0,0,0.0,0.0,2026-07-26 21:31:02.485907
scroll,948,386,none,scrolled_down,0,0,0.0,0.0,2026-07-26 21:31:02.493532
scroll,948,386,none,scrolled_down,0,0,0.0,0.0,2026-07-26 21:31:02.512236
scroll,948,386,none,scrolled_down,0,0,0.0,0.0,2026-07-26 21:31:02.518143
scroll,948,386,none,scrolled_down,0,0,0.0,0.0,2026-07-26 21:31:02.520165
scroll,948,386,none,scrolled_down,0,0,0.0,0.0,2026-07-26 21:31:02.527930
scroll,948,386,none,scrolled_down,0,0,0.0,0.0,2026-07-26 21:31:02.548480
scroll,948,386,none,scrolled_down,0,0,0.0,0.0,2026-07-26 21:31:02.551041
scroll,948,386,none,scrolled_down,0,0,0.0,0.0,2026-07-26 21:31:02.555571
scroll,948,386,none,scrolled_down,0,0,0.0,0.0,2026-07-26 21:31:02.571778
scroll,948,386,none,scrolled_down,0,0,0.0,0.0,2026-07-26 21:31:02.579437
scroll,948,386,none,scrolled_down,0,0,0.0,0.0,2026-07-26 21:31:02.582240
scroll,948,386,none,scrolled_down,0,0,0.0,0.0,2026-07-26 21:31:02.588994
scroll,948,386,none,scrolled_down,0,0,0.0,0.0,2026-07-26 21:31:02.606427
scroll,948,386,none,scrolled_down,0,0,0.0,0.0,2026-07-26 21:31:02.612428
idle,948,386,none,idle_start,0,0,0.0,0.0,2026-07-26 21:31:02.835824
idle,933,386,none,idle_end,0,0,0.0,1.6283,2026-07-26 21:31:04.464132
movement,933,386,none,moved,0,0,4.3536,0.0,2026-07-26 21:31:04.464635
movement,818,387,none,moved,0,0,1127.1981,0.0,2026-07-26 21:31:04.519880
movement,788,381,none,moved,0,0,535.0166,0.0,2026-07-26 21:31:04.573613
movement,770,373,none,moved,0,0,113.5813,0.0,2026-07-26 21:31:04.639673
movement,760,368,none,moved,0,0,0.0,0.0,2026-07-26 21:31:04.710474
movement,760,368,none,moved,0,0,3.674,0.0,2026-07-26 21:31:04.989695
movement,705,359,none,moved,0,0,1507.465,0.0,2026-07-26 21:31:05.045929
movement,621,381,none,moved,0,0,1513.4937,0.0,2026-07-26 21:31:05.099212
movement,562,430,none,moved,0,0,774.2854,0.0,2026-07-26 21:31:05.154276
movement,554,452,none,moved,0,0,318.9942,0.0,2026-07-26 21:31:05.208955
movement,554,457,none,moved,0,0,0.0,0.0,2026-07-26 21:31:05.291330
movement,555,458,none,moved,0,0,9.1389,0.0,2026-07-26 21:31:05.428244
movement,556,460,none,moved,0,0,72.7527,0.0,2026-07-26 21:31:05.483316
movement,561,469,none,moved,0,0,409.8277,0.0,2026-07-26 21:31:05.538270
movement,604,473,none,moved,0,0,1405.236,0.0,2026-07-26 21:31:05.593024
movement,693,439,none,moved,0,0,1437.421,0.0,2026-07-26 21:31:05.648315
movement,759,402,none,moved,0,0,663.2544,0.0,2026-07-26 21:31:05.702651
movement,763,396,none,moved,0,0,23.986,0.0,2026-07-26 21:31:05.778866
movement,761,396,none,moved,0,0,35.944,0.0,2026-07-26 21:31:05.847414
movement,760,391,none,moved,0,0,98.4174,0.0,2026-07-26 21:31:05.915560
movement,851,369,none,moved,0,0,3369.5881,0.0,2026-07-26 21:31:05.970546
movement,1035,349,none,moved,0,0,2349.9199,0.0,2026-07-26 21:31:06.025019
movement,1085,345,none,moved,0,0,58.7481,0.0,2026-07-26 21:31:06.333752
movement,1292,298,none,moved,0,0,3057.7761,0.0,2026-07-26 21:31:06.388520
movement,1365,282,none,moved,0,0,1056.3549,0.0,2026-07-26 21:31:06.443423
movement,1395,275,none,moved,0,0,148.2715,0.0,2026-07-26 21:31:06.498134
movement,1397,275,none,moved,0,0,0.0,0.0,2026-07-26 21:31:06.560015
movement,1394,272,none,moved,0,0,200.6577,0.0,2026-07-26 21:31:06.615113
movement,1382,255,none,moved,0,0,427.7369,0.0,2026-07-26 21:31:06.669640
movement,1355,244,none,moved,0,0,1325.0285,0.0,2026-07-26 21:31:06.724947
movement,1282,249,none,moved,0,0,643.0505,0.0,2026-07-26 21:31:06.779472
movement,1273,253,none,moved,0,0,23.9542,0.0,2026-07-26 21:31:06.869674
movement,1273,253,none,moved,0,0,0.0,0.0,2026-07-26 21:31:06.945995
movement,1273,255,none,moved,0,0,33.8873,0.0,2026-07-26 21:31:07.021841
movement,1273,256,none,moved,0,0,136.93,0.0,2026-07-26 21:31:07.072004
movement,1276,258,none,moved,0,0,67.8492,0.0,2026-07-26 21:31:07.123536
movement,1291,263,none,moved,0,0,461.2127,0.0,2026-07-26 21:31:07.177886
movement,1302,267,none,moved,0,0,207.3638,0.0,2026-07-26 21:31:07.231403
movement,1304,267,none,moved,0,0,0.0,0.0,2026-07-26 21:31:07.363206
movement,1312,266,none,moved,0,0,299.5931,0.0,2026-07-26 21:31:07.417838
movement,1318,265,none,moved,0,0,0.0,0.0,2026-07-26 21:31:07.500191
movement,1318,265,none,moved,0,0,0.0,0.0,2026-07-26 21:31:07.581607
movement,1319,265,none,moved,0,0,2.2408,0.0,2026-07-26 21:31:08.227064
movement,1334,290,none,moved,0,0,251.5432,0.0,2026-07-26 21:31:08.290864
movement,1340,306,none,moved,0,0,143.5324,0.0,2026-07-26 21:31:08.343659
click,1341,307,left,pressed,0,0,0.0,0.0,2026-07-26 21:31:08.615477
click,1341,307,left,released,0,0,0.0,0.0,2026-07-26 21:31:08.843561
movement,1340,308,none,moved,0,0,1.304,0.0,2026-07-26 21:31:09.455521
movement,1319,312,none,moved,0,0,194.7539,0.0,2026-07-26 21:31:09.511249
movement,1244,309,none,moved,0,0,1210.6668,0.0,2026-07-26 21:31:09.565747
movement,1150,307,none,moved,0,0,2068.2652,0.0,2026-07-26 21:31:09.620770
movement,1050,309,none,moved,0,0,1509.4802,0.0,2026-07-26 21:31:09.675031
movement,958,343,none,moved,0,0,2058.6994,0.0,2026-07-26 21:31:09.729934
movement,930,351,none,moved,0,0,38.785,0.0,2026-07-26 21:31:10.057194
movement,826,327,none,moved,0,0,1213.7096,0.0,2026-07-26 21:31:10.112014
movement,807,318,none,moved,0,0,247.4589,0.0,2026-07-26 21:31:10.167965
movement,800,315,none,moved,0,0,137.3291,0.0,2026-07-26 21:31:10.222878
movement,797,312,none,moved,0,0,67.9251,0.0,2026-07-26 21:31:10.277533
movement,791,306,none,moved,0,0,147.0499,0.0,2026-07-26 21:31:10.332085
movement,773,300,none,moved,0,0,404.8165,0.0,2026-07-26 21:31:10.386540
movement,741,298,none,moved,0,0,677.944,0.0,2026-07-26 21:31:10.441358
movement,689,291,none,moved,0,0,1214.5014,0.0,2026-07-26 21:31:10.495603
movement,630,270,none,moved,0,0,1247.994,0.0,2026-07-26 21:31:10.550848
movement,601,255,none,moved,0,0,141.1178,0.0,2026-07-26 21:31:10.605844
movement,600,253,none,moved,0,0,0.0,0.0,2026-07-26 21:31:10.674420
movement,601,258,none,moved,0,0,3.9322,0.0,2026-07-26 21:31:11.075435
movement,605,266,none,moved,0,0,173.0323,0.0,2026-07-26 21:31:11.129534
movement,607,272,none,moved,0,0,0.0,0.0,2026-07-26 21:31:11.185354
movement,608,275,none,moved,0,0,14.5799,0.0,2026-07-26 21:31:11.280523
movement,608,277,none,moved,0,0,48.2642,0.0,2026-07-26 21:31:11.342456
click,608,277,left,pressed,0,0,0.0,0.0,2026-07-26 21:31:11.563424
click,608,277,left,released,0,0,0.0,0.0,2026-07-26 21:31:11.786610
movement,611,280,none,moved,0,0,5.032,0.0,2026-07-26 21:31:12.185588
movement,634,340,none,moved,0,0,1040.3037,0.0,2026-07-26 21:31:12.240324
movement,645,368,none,moved,0,0,287.6949,0.0,2026-07-26 21:31:12.295259
movement,646,371,none,moved,0,0,10.3953,0.0,2026-07-26 21:31:12.411686
click,646,371,left,pressed,0,0,0.0,0.0,2026-07-26 21:31:13.044711
click,646,371,left,released,0,0,0.0,0.0,2026-07-26 21:31:13.266206
idle,646,371,none,idle_start,0,0,0.0,0.0,2026-07-26 21:31:13.966752
idle,638,365,none,idle_end,0,0,0.0,0.3242,2026-07-26 21:31:14.291006
movement,638,365,none,moved,0,0,5.3211,0.0,2026-07-26 21:31:14.291410
movement,489,302,none,moved,0,0,3643.8176,0.0,2026-07-26 21:31:14.344413
movement,402,302,none,moved,0,0,1282.1349,0.0,2026-07-26 21:31:14.400292
movement,366,348,none,moved,0,0,41.0686,0.0,2026-07-26 21:31:14.739596
movement,608,360,none,moved,0,0,5921.7796,0.0,2026-07-26 21:31:14.792675
movement,830,382,none,moved,0,0,1951.6473,0.0,2026-07-26 21:31:14.848117
movement,875,394,none,moved,0,0,42.3138,0.0,2026-07-26 21:31:15.150563
movement,968,414,none,moved,0,0,1201.5473,0.0,2026-07-26 21:31:15.205240
movement,989,418,none,moved,0,0,146.2347,0.0,2026-07-26 21:31:15.260316
movement,989,418,none,moved,0,0,0.0,0.0,2026-07-26 21:31:15.327896
movement,986,417,none,moved,0,0,153.6094,0.0,2026-07-26 21:31:15.383352
movement,858,404,none,moved,0,0,4123.2753,0.0,2026-07-26 21:31:15.439133
movement,524,405,none,moved,0,0,6042.4075,0.0,2026-07-26 21:31:15.492941
movement,356,422,none,moved,0,0,2584.0832,0.0,2026-07-26 21:31:15.547442
movement,305,435,none,moved,0,0,318.2581,0.0,2026-07-26 21:31:15.602539
movement,291,445,none,moved,0,0,35.5941,0.0,2026-07-26 21:31:15.889909
movement,195,451,none,moved,0,0,1034.4994,0.0,2026-07-26 21:31:15.944761
movement,183,451,none,moved,0,0,142.1075,0.0,2026-07-26 21:31:16.000113
movement,138,483,none,moved,0,0,486.0937,0.0,2026-07-26 21:31:16.054674
movement,120,496,none,moved,0,0,203.424,0.0,2026-07-26 21:31:16.110174
movement,113,503,none,moved,0,0,96.2273,0.0,2026-07-26 21:31:16.172572
movement,102,522,none,moved,0,0,322.1941,0.0,2026-07-26 21:31:16.226233
movement,97,531,none,moved,0,0,74.3697,0.0,2026-07-26 21:31:16.280956
movement,96,531,none,moved,0,0,13.0708,0.0,2026-07-26 21:31:16.357470
movement,88,540,none,moved,0,0,410.6822,0.0,2026-07-26 21:31:16.410967
click,86,545,left,pressed,0,0,0.0,0.0,2026-07-26 21:31:16.675521
click,86,545,left,released,0,0,0.0,0.0,2026-07-26 21:31:16.897923
movement,86,546,none,moved,0,0,1.2864,0.0,2026-07-26 21:31:17.229538
movement,91,568,none,moved,0,0,455.82,0.0,2026-07-26 21:31:17.283055
movement,91,576,none,moved,0,0,153.7783,0.0,2026-07-26 21:31:17.337920
movement,92,578,none,moved,0,0,80.0597,0.0,2026-07-26 21:31:17.393028
movement,92,581,none,moved,0,0,65.5442,0.0,2026-07-26 21:31:17.456135
click,94,584,left,pressed,0,0,0.0,0.0,2026-07-26 21:31:17.741701
click,94,584,left,released,0,0,0.0,0.0,2026-07-26 21:31:17.970275
movement,102,582,none,moved,0,0,10.9167,0.0,2026-07-26 21:31:18.254473
movement,295,509,none,moved,0,0,5288.9704,0.0,2026-07-26 21:31:18.305416
movement,588,456,none,moved,0,0,4207.6079,0.0,2026-07-26 21:31:18.360578
movement,770,437,none,moved,0,0,2475.5285,0.0,2026-07-26 21:31:18.415200
movement,849,430,none,moved,0,0,713.7749,0.0,2026-07-26 21:31:18.470401
movement,882,428,none,moved,0,0,317.5218,0.0,2026-07-26 21:31:18.525106
movement,886,428,none,moved,0,0,0.0,0.0,2026-07-26 21:31:18.649216
movement,863,439,none,moved,0,0,1284.6721,0.0,2026-07-26 21:31:18.703246
movement,765,485,none,moved,0,0,2086.8094,0.0,2026-07-26 21:31:18.758546
movement,715,506,none,moved,0,0,474.2573,0.0,2026-07-26 21:31:18.812777
movement,708,508,none,moved,0,0,0.0,0.0,2026-07-26 21:31:18.895426
movement,708,508,none,moved,0,0,0.0,0.0,2026-07-26 21:31:19.011605
movement,712,507,none,moved,0,0,13.2866,0.0,2026-07-26 21:31:19.333178
movement,746,507,none,moved,0,0,555.4082,0.0,2026-07-26 21:31:19.388898
movement,757,506,none,moved,0,0,18.0872,0.0,2026-07-26 21:31:19.491460
click,757,506,left,pressed,0,0,0.0,0.0,2026-07-26 21:31:19.789795
click,757,506,left,released,0,0,0.0,0.0,2026-07-26 21:31:20.006115
movement,759,508,none,moved,0,0,2.5077,0.0,2026-07-26 21:31:20.619342
movement,788,552,none,moved,0,0,324.9177,0.0,2026-07-26 21:31:20.673873
movement,798,570,none,moved,0,0,154.88,0.0,2026-07-26 21:31:20.729018
movement,800,573,none,moved,0,0,0.0,0.0,2026-07-26 21:31:20.824828
movement,800,574,none,moved,0,0,18.2638,0.0,2026-07-26 21:31:20.879582
movement,802,577,none,moved,0,0,103.9563,0.0,2026-07-26 21:31:20.941747
movement,803,580,none,moved,0,0,0.0,0.0,2026-07-26 21:31:20.996638
movement,805,583,none,moved,0,0,0.0,0.0,2026-07-26 21:31:21.058606
movement,808,581,none,moved,0,0,176.0094,0.0,2026-07-26 21:31:21.113039
movement,825,547,none,moved,0,0,919.4241,0.0,2026-07-26 21:31:21.168901
movement,854,480,none,moved,0,0,1457.1194,0.0,2026-07-26 21:31:21.223042
movement,891,433,none,moved,0,0,952.2623,0.0,2026-07-26 21:31:21.277617
movement,903,427,none,moved,0,0,135.8875,0.0,2026-07-26 21:31:21.332976
movement,922,430,none,moved,0,0,322.8152,0.0,2026-07-26 21:31:21.387638
movement,926,435,none,moved,0,0,0.0,0.0,2026-07-26 21:31:21.442737
movement,925,444,none,moved,0,0,191.858,0.0,2026-07-26 21:31:21.500259
movement,919,462,none,moved,0,0,472.3824,0.0,2026-07-26 21:31:21.551729
movement,908,490,none,moved,0,0,447.2771,0.0,2026-07-26 21:31:21.606527
movement,906,500,none,moved,0,0,0.0,0.0,2026-07-26 21:31:21.688890
movement,905,500,none,moved,0,0,0.0,0.0,2026-07-26 21:31:21.773109
click,905,500,left,pressed,0,0,0.0,0.0,2026-07-26 21:31:22.087974
click,905,500,left,released,0,0,0.0,0.0,2026-07-26 21:31:22.314953
movement,901,500,none,moved,0,0,3.9286,0.0,2026-07-26 21:31:22.825839
movement,830,508,none,moved,0,0,2202.4789,0.0,2026-07-26 21:31:22.879784
movement,780,530,none,moved,0,0,525.1876,0.0,2026-07-26 21:31:22.936058
movement,756,542,none,moved,0,0,526.4431,0.0,2026-07-26 21:31:22.991120
click,755,542,left,pressed,0,0,0.0,0.0,2026-07-26 21:31:23.246539
click,755,542,left,released,0,0,0.0,0.0,2026-07-26 21:31:23.470622
movement,763,537,none,moved,0,0,14.8778,0.0,2026-07-26 21:31:23.632296
movement,843,496,none,moved,0,0,880.2204,0.0,2026-07-26 21:31:23.688545
movement,856,488,none,moved,0,0,18.6757,0.0,2026-07-26 21:31:23.790258
movement,857,488,none,moved,0,0,19.8631,0.0,2026-07-26 21:31:23.840604
movement,857,488,none,moved,0,0,0.0,0.0,2026-07-26 21:31:23.982314
movement,861,488,none,moved,0,0,345.0966,0.0,2026-07-26 21:31:24.035709
movement,870,490,none,moved,0,0,204.5887,0.0,2026-07-26 21:31:24.091179
movement,874,494,none,moved,0,0,0.0,0.0,2026-07-26 21:31:24.152259
movement,876,497,none,moved,0,0,68.5216,0.0,2026-07-26 21:31:24.207157
movement,876,498,none,moved,0,0,0.0,0.0,2026-07-26 21:31:24.282570
movement,872,503,none,moved,0,0,12.2716,0.0,2026-07-26 21:31:24.872449
movement,795,590,none,moved,0,0,1384.0035,0.0,2026-07-26 21:31:24.929838
movement,737,664,none,moved,0,0,784.6174,0.0,2026-07-26 21:31:24.985144
movement,721,691,none,moved,0,0,149.407,0.0,2026-07-26 21:31:25.037979
movement,721,691,none,moved,0,0,0.0,0.0,2026-07-26 21:31:25.100595
movement,727,687,none,moved,0,0,18.7185,0.0,2026-07-26 21:31:25.485837
movement,852,630,none,moved,0,0,2506.9831,0.0,2026-07-26 21:31:25.536242
movement,1034,560,none,moved,0,0,3898.6413,0.0,2026-07-26 21:31:25.588418
movement,1160,527,none,moved,0,0,1471.1639,0.0,2026-07-26 21:31:25.641961
movement,1175,523,none,moved,0,0,0.0,0.0,2026-07-26 21:31:25.710361
movement,1142,538,none,moved,0,0,1584.2754,0.0,2026-07-26 21:31:25.766565
movement,1007,591,none,moved,0,0,2249.9217,0.0,2026-07-26 21:31:25.821492
movement,926,628,none,moved,0,0,841.8568,0.0,2026-07-26 21:31:25.875160
movement,904,640,none,moved,0,0,293.4414,0.0,2026-07-26 21:31:25.931124
movement,892,649,none,moved,0,0,202.1484,0.0,2026-07-26 21:31:25.985888
movement,889,651,none,moved,0,0,48.7587,0.0,2026-07-26 21:31:26.041471
movement,872,661,none,moved,0,0,446.5091,0.0,2026-07-26 21:31:26.096154
movement,866,664,none,moved,0,0,35.1126,0.0,2026-07-26 21:31:26.164252
movement,866,664,none,moved,0,0,0.0,0.0,2026-07-26 21:31:26.270248
movement,867,659,none,moved,0,0,977.8698,0.0,2026-07-26 21:31:26.320856
movement,883,634,none,moved,0,0,671.4694,0.0,2026-07-26 21:31:26.375728
movement,889,618,none,moved,0,0,171.6304,0.0,2026-07-26 21:31:26.430611
movement,890,616,none,moved,0,0,0.0,0.0,2026-07-26 21:31:26.567853
click,890,616,left,pressed,0,0,0.0,0.0,2026-07-26 21:31:27.239891
click,890,616,left,released,0,0,0.0,0.0,2026-07-26 21:31:27.460538
movement,886,617,none,moved,0,0,3.424,0.0,2026-07-26 21:31:27.772024
movement,827,631,none,moved,0,0,1027.2664,0.0,2026-07-26 21:31:27.826244
movement,795,634,none,moved,0,0,412.1896,0.0,2026-07-26 21:31:27.881373
movement,785,634,none,moved,0,0,99.417,0.0,2026-07-26 21:31:27.939202
movement,784,635,none,moved,0,0,21.4397,0.0,2026-07-26 21:31:28.005164
movement,780,639,none,moved,0,0,174.3472,0.0,2026-07-26 21:31:28.060723
movement,775,644,none,moved,0,0,35.3788,0.0,2026-07-26 21:31:28.136849
movement,768,646,none,moved,0,0,244.4866,0.0,2026-07-26 21:31:28.191870
movement,749,653,none,moved,0,0,325.4476,0.0,2026-07-26 21:31:28.244302
movement,740,656,none,moved,0,0,15.8686,0.0,2026-07-26 21:31:28.381580
click,740,656,left,pressed,0,0,0.0,0.0,2026-07-26 21:31:28.703269
click,740,656,left,released,0,0,0.0,0.0,2026-07-26 21:31:28.924602
movement,740,659,none,moved,0,0,3.7632,0.0,2026-07-26 21:31:29.213159
movement,744,680,none,moved,0,0,324.6815,0.0,2026-07-26 21:31:29.268417
movement,745,685,none,moved,0,0,0.0,0.0,2026-07-26 21:31:29.322766
click,745,687,left,pressed,0,0,0.0,0.0,2026-07-26 21:31:29.709865
click,745,687,left,released,0,0,0.0,0.0,2026-07-26 21:31:29.938047
movement,754,684,none,moved,0,0,12.0033,0.0,2026-07-26 21:31:30.141141
movement,839,643,none,moved,0,0,1462.2444,0.0,2026-07-26 21:31:30.194816
movement,878,628,none,moved,0,0,206.5694,0.0,2026-07-26 21:31:30.249668
movement,880,627,none,moved,0,0,0.0,0.0,2026-07-26 21:31:30.304488
movement,889,624,none,moved,0,0,138.4031,0.0,2026-07-26 21:31:30.368335
movement,925,620,none,moved,0,0,583.6568,0.0,2026-07-26 21:31:30.420833
movement,947,618,none,moved,0,0,460.748,0.0,2026-07-26 21:31:30.475787
movement,957,618,none,moved,0,0,48.5413,0.0,2026-07-26 21:31:30.544543
movement,957,618,none,moved,0,0,0.0,0.0,2026-07-26 21:31:30.654374
movement,948,623,none,moved,0,0,345.8751,0.0,2026-07-26 21:31:30.708801
movement,928,640,none,moved,0,0,361.6252,0.0,2026-07-26 21:31:30.763736
movement,927,653,none,moved,0,0,142.8675,0.0,2026-07-26 21:31:30.818483
movement,929,657,none,moved,0,0,24.1338,0.0,2026-07-26 21:31:30.907762
movement,929,657,none,moved,0,0,0.0,0.0,2026-07-26 21:31:30.997470
movement,929,653,none,moved,0,0,7.2344,0.0,2026-07-26 21:31:31.550389
movement,928,615,none,moved,0,0,315.5384,0.0,2026-07-26 21:31:31.604633
movement,927,608,none,moved,0,0,0.0,0.0,2026-07-26 21:31:31.700945
movement,928,608,none,moved,0,0,16.1913,0.0,2026-07-26 21:31:31.804138
movement,934,608,none,moved,0,0,453.9945,0.0,2026-07-26 21:31:31.858550
movement,1004,602,none,moved,0,0,2377.1256,0.0,2026-07-26 21:31:31.912607
movement,1101,597,none,moved,0,0,1483.869,0.0,2026-07-26 21:31:31.967317
movement,1164,608,none,moved,0,0,923.0031,0.0,2026-07-26 21:31:32.022359
movement,1193,625,none,moved,0,0,413.8884,0.0,2026-07-26 21:31:32.076951
movement,1205,644,none,moved,0,0,138.1751,0.0,2026-07-26 21:31:32.132359
movement,1207,648,none,moved,0,0,8.5357,0.0,2026-07-26 21:31:32.297025
movement,1201,652,none,moved,0,0,186.8704,0.0,2026-07-26 21:31:32.352009
movement,1144,672,none,moved,0,0,1533.7663,0.0,2026-07-26 21:31:32.406457
movement,1069,682,none,moved,0,0,1075.305,0.0,2026-07-26 21:31:32.461033
movement,1031,682,none,moved,0,0,162.5573,0.0,2026-07-26 21:31:32.515801
movement,1027,682,none,moved,0,0,0.0,0.0,2026-07-26 21:31:32.571086
movement,1026,682,none,moved,0,0,14.551,0.0,2026-07-26 21:31:32.639808
movement,1016,682,none,moved,0,0,311.3118,0.0,2026-07-26 21:31:32.694164
movement,1001,682,none,moved,0,0,0.0,0.0,2026-07-26 21:31:32.749014
movement,998,682,none,moved,0,0,20.658,0.0,2026-07-26 21:31:32.825324
movement,985,679,none,moved,0,0,637.8327,0.0,2026-07-26 21:31:32.879407
movement,962,674,none,moved,0,0,208.743,0.0,2026-07-26 21:31:32.934571
movement,957,673,none,moved,0,0,18.2133,0.0,2026-07-26 21:31:33.023428
click,957,671,left,pressed,0,0,0.0,0.0,2026-07-26 21:31:33.331362
click,957,671,left,released,0,0,0.0,0.0,2026-07-26 21:31:33.554381
movement,958,672,none,moved,0,0,1.6924,0.0,2026-07-26 21:31:33.886310
movement,963,691,none,moved,0,0,277.749,0.0,2026-07-26 21:31:33.941244
movement,963,704,none,moved,0,0,0.0,0.0,2026-07-26 21:31:33.994828
click,963,706,left,pressed,0,0,0.0,0.0,2026-07-26 21:31:34.285044
click,963,706,left,released,0,0,0.0,0.0,2026-07-26 21:31:34.502176
idle,963,706,none,idle_start,0,0,0.0,0.0,2026-07-26 21:31:35.633282
idle,966,709,none,idle_end,0,0,0.0,0.1151,2026-07-26 21:31:35.748404
movement,966,709,none,moved,0,0,2.4581,0.0,2026-07-26 21:31:35.749504
movement,1014,736,none,moved,0,0,1300.5985,0.0,2026-07-26 21:31:35.803098
movement,1092,760,none,moved,0,0,1638.4384,0.0,2026-07-26 21:31:35.857951
movement,1206,781,none,moved,0,0,2226.2833,0.0,2026-07-26 21:31:35.913169
movement,1322,801,none,moved,0,0,2218.2022,0.0,2026-07-26 21:31:35.968098
movement,1402,826,none,moved,0,0,1089.8349,0.0,2026-07-26 21:31:36.023095
movement,1435,835,none,moved,0,0,303.4184,0.0,2026-07-26 21:31:36.077677
movement,1438,836,none,moved,0,0,49.4501,0.0,2026-07-26 21:31:36.140503
movement,1435,815,none,moved,0,0,355.6303,0.0,2026-07-26 21:31:36.194169
movement,1431,801,none,moved,0,0,288.6254,0.0,2026-07-26 21:31:36.249165
click,1430,799,left,pressed,0,0,0.0,0.0,2026-07-26 21:31:36.763436
click,1430,799,left,released,0,0,0.0,0.0,2026-07-26 21:31:36.981177
movement,1435,787,none,moved,0,0,15.8728,0.0,2026-07-26 21:31:37.081691
movement,1461,738,none,moved,0,0,205.169,0.0,2026-07-26 21:31:37.136479
movement,1462,735,none,moved,0,0,24.3172,0.0,2026-07-26 21:31:37.218528
movement,1461,719,none,moved,0,0,677.4633,0.0,2026-07-26 21:31:37.274863
movement,1443,633,none,moved,0,0,1487.8062,0.0,2026-07-26 21:31:37.328150
movement,1433,610,none,moved,0,0,103.1877,0.0,2026-07-26 21:31:37.390303
movement,1432,610,none,moved,0,0,0.0,0.0,2026-07-26 21:31:37.444957
movement,1432,612,none,moved,0,0,29.2103,0.0,2026-07-26 21:31:37.513377
movement,1432,613,none,moved,0,0,0.0,0.0,2026-07-26 21:31:37.568781
movement,1433,618,none,moved,0,0,144.5913,0.0,2026-07-26 21:31:37.622938
movement,1438,629,none,moved,0,0,328.3991,0.0,2026-07-26 21:31:37.677993
movement,1443,642,none,moved,0,0,0.0,0.0,2026-07-26 21:31:37.733050
movement,1445,648,none,moved,0,0,0.0,0.0,2026-07-26 21:31:37.794428
movement,1446,651,none,moved,0,0,48.9857,0.0,2026-07-26 21:31:37.862854
movement,1446,652,none,moved,0,0,0.0,0.0,2026-07-26 21:31:37.979587
click,1445,652,left,pressed,0,0,0.0,0.0,2026-07-26 21:31:38.267815
click,1445,652,left,released,0,0,0.0,0.0,2026-07-26 21:31:38.494270
movement,1445,654,none,moved,0,0,2.7561,0.0,2026-07-26 21:31:38.725754
movement,1450,700,none,moved,0,0,572.104,0.0,2026-07-26 21:31:38.780903
movement,1458,726,none,moved,0,0,327.6991,0.0,2026-07-26 21:31:38.835523
movement,1465,738,none,moved,0,0,208.413,0.0,2026-07-26 21:31:38.890611
movement,1465,737,none,moved,0,0,47.4281,0.0,2026-07-26 21:31:38.959669
click,1465,737,left,pressed,0,0,0.0,0.0,2026-07-26 21:31:39.254730
click,1465,737,left,released,0,0,0.0,0.0,2026-07-26 21:31:39.478205
movement,1474,730,none,moved,0,0,13.705,0.0,2026-07-26 21:31:39.791634
movement,1583,664,none,moved,0,0,2272.2983,0.0,2026-07-26 21:31:39.846298
movement,1651,635,none,moved,0,0,504.307,0.0,2026-07-26 21:31:39.903527
movement,1701,628,none,moved,0,0,291.8995,0.0,2026-07-26 21:31:39.956161
movement,1707,631,none,moved,0,0,73.1658,0.0,2026-07-26 21:31:40.011128
movement,1709,636,none,moved,0,0,143.1992,0.0,2026-07-26 21:31:40.066093
movement,1709,645,none,moved,0,0,284.5332,0.0,2026-07-26 21:31:40.120935
movement,1708,654,none,moved,0,0,113.4516,0.0,2026-07-26 21:31:40.178245
movement,1707,657,none,moved,0,0,0.0,0.0,2026-07-26 21:31:40.244239
movement,1689,673,none,moved,0,0,529.5461,0.0,2026-07-26 21:31:40.299229
movement,1677,682,none,moved,0,0,147.1066,0.0,2026-07-26 21:31:40.353825
movement,1675,682,none,moved,0,0,24.1509,0.0,2026-07-26 21:31:40.429646
click,1675,682,left,pressed,0,0,0.0,0.0,2026-07-26 21:31:40.698619
click,1675,682,left,released,0,0,0.0,0.0,2026-07-26 21:31:40.918060
movement,1667,684,none,moved,0,0,10.5138,0.0,2026-07-26 21:31:41.213978
movement,1560,726,none,moved,0,0,1434.1551,0.0,2026-07-26 21:31:41.268132
movement,1538,734,none,moved,0,0,0.0,0.0,2026-07-26 21:31:41.322738
movement,1538,729,none,moved,0,0,152.8425,0.0,2026-07-26 21:31:41.377823
movement,1559,712,none,moved,0,0,993.1959,0.0,2026-07-26 21:31:41.432750
movement,1592,696,none,moved,0,0,281.4875,0.0,2026-07-26 21:31:41.487674
movement,1615,691,none,moved,0,0,415.3325,0.0,2026-07-26 21:31:41.543117
movement,1635,691,none,moved,0,0,341.514,0.0,2026-07-26 21:31:41.597297
